id,question,direction
2972,You are walking south-west along the south-east side of a road which runs south-west to north-east. In which direction is the road?,north-west
3404,I am riding north-east along the south-east side of a road which runs north-east to south-west. In which direction is the road?,north-west
1470,"I am driving south-east along the south-west shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",north-east
3848,I am running north-east along the north-west shore of the island. In which direction is the sea?,north-west
4363,I am riding north along the east shore of the island. In which direction is the sea?,east
2674,"She is jogging north-west along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
584,You are cycling south-west along the north-west shore of the lake. In which direction is the lake?,south-east
258,She is cycling south-east along the north-east shore of the lake. In which direction is the lake?,south-west
2900,I am cycling south-west along the south-east side of a road which runs south-west to north-east. In which direction is the road?,north-west
1279,"She is racing north along the west shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",east
730,She is walking north-west along the north-east shore of the lake. In which direction is the lake?,south-west
3923,You are running south along the east shore of the island. In which direction is the sea?,east
5243,"They are riding south along the east shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",east
3117,He is racing west along the south side of a road which runs west to east. In which direction is the road?,north
3536,He is walking south-west along the north-west side of a road which runs south-west to north-east. In which direction is the road?,south-east
3607,She is running south along the west side of a road which runs south to north. In which direction is the road?,east
5513,"He is racing west along the north shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",north
2198,"She is jogging north-west along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
2897,I am cycling east along the north side of a road which runs east to west. In which direction is the road?,south
5335,"I am perambulating south along the west shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",west
3757,We are racing east along the south side of a road which runs east to west. In which direction is the road?,north
3850,I am walking south-east along the north-east shore of the island. In which direction is the sea?,north-east
3237,We are jogging west along the south side of a road which runs west to east. In which direction is the road?,north
5115,"She is racing south along the east shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",east
5074,"She is jogging south-east along the north-east shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",north-east
5649,"We are perambulating west along the north shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",north
2336,"They are walking north-east along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
4936,"You are perambulating north-east along the north-west shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",north-west
240,He is racing north-east along the north-west shore of the lake. In which direction is the lake?,south-east
4110,She is driving north-west along the south-west shore of the island. In which direction is the sea?,south-west
1465,"I am driving west along the north shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",south
1871,"They are driving south along the west shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",east
57,I am hiking east along the north shore of the lake. In which direction is the lake?,south
4298,They are hiking south-east along the north-east shore of the island. In which direction is the sea?,north-east
5420,"You are hiking north-east along the south-east shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",south-east
4165,We are running west along the south shore of the island. In which direction is the sea?,south
959,They are racing south along the west shore of the lake. In which direction is the lake?,east
1783,"We are cycling south along the west shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",east
4949,"You are unicycling west along the south shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",south
104,You are cycling north-east along the north-west shore of the lake. In which direction is the lake?,south-east
4772,They are perambulating north-east along the south-east shore of the island. In which direction is the sea?,south-east
2877,"They are racing east along the middle of the south side of a park; in which direction is the bandstand, located in the centre of the park?",north
990,"I am driving north-west along the south-west shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",north-east
2196,"She is jogging south-west along the middle of the south-east side of a park; in which direction is the bandstand, located in the centre of the park?",north-west
1078,"You are jogging north-west along the south-west shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",north-east
3834,They are racing north-west along the north-east side of a road which runs north-west to south-east. In which direction is the road?,south-west
4770,They are perambulating north-west along the north-east shore of the island. In which direction is the sea?,north-east
3699,We are cycling north along the east side of a road which runs north to south. In which direction is the road?,west
2787,"We are unicycling north along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
1770,"We are walking north-west along the north-east shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",south-west
164,He is running south-west along the south-east shore of the lake. In which direction is the lake?,north-west
2079,"You are racing north along the middle of the west side of a park; in which direction is the bandstand, located in the centre of the park?",east
985,"I am driving east along the north shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",south
3399,I am jogging south along the west side of a road which runs south to north. In which direction is the road?,east
5676,"We are racing north-east along the south-east shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",south-east
1462,"I am cycling south-east along the south-west shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",north-east
5460,"He is cycling north-east along the south-east shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",south-east
288,She is riding north-east along the north-west shore of the lake. In which direction is the lake?,south-east
3032,You are unicycling north-east along the north-west side of a road which runs north-east to south-west. In which direction is the road?,south-east
468,They are unicycling south-west along the south-east shore of the lake. In which direction is the lake?,north-west
1283,"We are running south along the east shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",west
4278,They are jogging north-west along the south-west shore of the island. In which direction is the sea?,south-west
674,He is jogging north-west along the north-east shore of the lake. In which direction is the lake?,south-west
4779,They are hiking north along the east shore of the island. In which direction is the sea?,east
2497,"You are cycling west along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
1874,"They are jogging north-west along the north-east shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",south-west
723,She is running north along the east shore of the lake. In which direction is the lake?,west
4699,We are hiking north along the east shore of the island. In which direction is the sea?,east
4492,He is walking north-east along the south-east shore of the island. In which direction is the sea?,south-east
109,You are driving west along the south shore of the lake. In which direction is the lake?,north
2042,"You are riding south-east along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
4359,I am jogging south along the west shore of the island. In which direction is the sea?,west
3507,You are unicycling north along the east side of a road which runs north to south. In which direction is the road?,west
1263,"She is hiking north along the west shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",east
2591,"He is driving south along the middle of the west side of a park; in which direction is the bandstand, located in the centre of the park?",east
2438,"I am jogging south-east along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
4572,She is walking north-east along the south-east shore of the island. In which direction is the sea?,south-east
4164,We are running south-west along the south-east shore of the island. In which direction is the sea?,south-east
2917,I am jogging west along the south side of a road which runs west to east. In which direction is the road?,north
851,We are perambulating north along the east shore of the lake. In which direction is the lake?,west
3413,I am perambulating east along the south side of a road which runs east to west. In which direction is the road?,north
3608,She is running south-west along the north-west side of a road which runs south-west to north-east. In which direction is the road?,south-east
1393,"They are jogging east along the north shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",south
4743,They are cycling south along the west shore of the island. In which direction is the sea?,west
4827,"I am driving south along the east shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",east
1655,"He is perambulating south along the west shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",east
1753,"She is racing west along the north shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",south
3132,She is walking south-west along the south-east side of a road which runs south-west to north-east. In which direction is the road?,north-west
3901,I am hiking west along the south shore of the island. In which direction is the sea?,south
3290,They are walking south-east along the north-east side of a road which runs south-east to north-west. In which direction is the road?,south-west
2423,"I am cycling south along the middle of the west side of a park; in which direction is the bandstand, located in the centre of the park?",east
5690,"They are walking north-west along the north-east shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",north-east
1005,"I am riding west along the south shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",north
1884,"They are riding north-east along the south-east shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",north-west
2788,"We are unicycling north-east along the middle of the south-east side of a park; in which direction is the bandstand, located in the centre of the park?",north-west
8,I am running north-east along the north-west shore of the lake. In which direction is the lake?,south-east
3484,You are riding north-east along the south-east side of a road which runs north-east to south-west. In which direction is the road?,north-west
5573,"She is perambulating east along the south shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",south
5038,"He is racing north-west along the south-west shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",south-west
3371,I am walking north along the east side of a road which runs north to south. In which direction is the road?,west
2016,"You are walking north-east along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
3784,They are cycling south-west along the north-west side of a road which runs south-west to north-east. In which direction is the road?,south-east
2008,"You are running north-east along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
4194,We are jogging south-east along the north-east shore of the island. In which direction is the sea?,north-east
3272,We are unicycling north-east along the north-west side of a road which runs north-east to south-west. In which direction is the road?,south-east
4235,We are racing south along the east shore of the island. In which direction is the sea?,east
4788,They are unicycling north-east along the south-east shore of the island. In which direction is the sea?,south-east
5272,"They are unicycling north-east along the north-west shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",north-west
5405,"You are riding east along the south shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",south
20,I am cycling south-west along the south-east shore of the lake. In which direction is the lake?,north-west
897,They are cycling west along the north shore of the lake. In which direction is the lake?,south
1275,"She is racing south along the east shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",west
2168,"She is running north-east along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
3370,I am walking north-west along the north-east side of a road which runs north-west to south-east. In which direction is the road?,south-west
2408,"I am running south-west along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
4288,They are riding north-east along the north-west shore of the island. In which direction is the sea?,north-west
4911,"You are driving north along the west shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",west
1992,"I am unicycling north-east along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
5605,"We are running east along the south shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",south
3353,They are racing east along the north side of a road which runs east to west. In which direction is the road?,south
3177,She is hiking east along the north side of a road which runs east to west. In which direction is the road?,south
942,They are hiking south-east along the south-west shore of the lake. In which direction is the lake?,north-east
3922,You are running south-east along the north-east shore of the island. In which direction is the sea?,north-east
4518,He is jogging south-east along the south-west shore of the island. In which direction is the sea?,south-west
1527,"You are running south along the west shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",east
3480,You are jogging south-west along the north-west side of a road which runs south-west to north-east. In which direction is the road?,south-east
2470,"I am unicycling south-east along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
3798,They are jogging south-east along the south-west side of a road which runs south-east to north-west. In which direction is the road?,north-east
2981,You are cycling west along the south side of a road which runs west to east. In which direction is the road?,north
596,You are jogging north-east along the south-east shore of the lake. In which direction is the lake?,north-west
1564,"You are riding north-east along the south-east shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",north-west
4640,She is racing south-west along the north-west shore of the island. In which direction is the sea?,north-west
888,They are running south-west along the north-west shore of the lake. In which direction is the lake?,south-east
1741,"She is hiking east along the south shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",north
1232,"She is driving north-east along the north-west shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",south-east
184,He is cycling north-east along the north-west shore of the lake. In which direction is the lake?,south-east
799,She is racing south along the west shore of the lake. In which direction is the lake?,east
2002,"You are running south-east along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
2968,You are running north-east along the north-west side of a road which runs north-east to south-west. In which direction is the road?,south-east
1941,"I am cycling west along the middle of the south side of a park; in which direction is the bandstand, located in the centre of the park?",north
814,We are walking south-east along the south-west shore of the lake. In which direction is the lake?,north-east
4085,She is running west along the south shore of the island. In which direction is the sea?,south
4109,She is driving west along the south shore of the island. In which direction is the sea?,south
5392,"You are driving south-west along the north-west shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",north-west
37,I am jogging west along the south shore of the lake. In which direction is the lake?,north
2080,"You are racing north-east along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
4396,I am racing north-east along the south-east shore of the island. In which direction is the sea?,south-east
4047,He is riding north along the west shore of the island. In which direction is the sea?,west
1699,"She is cycling north along the east shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",west
5166,"We are riding north-west along the south-west shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",south-west
3813,They are perambulating east along the south side of a road which runs east to west. In which direction is the road?,north
85,You are running west along the south shore of the lake. In which direction is the lake?,north
3898,I am hiking south-east along the north-east shore of the island. In which direction is the sea?,north-east
190,He is driving north-west along the south-west shore of the lake. In which direction is the lake?,north-east
4667,We are driving north along the east shore of the island. In which direction is the sea?,east
4483,He is running north along the east shore of the island. In which direction is the sea?,east
5645,"We are riding east along the south shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",south
2490,"You are walking north-west along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
3598,He is racing south-east along the south-west side of a road which runs south-east to north-west. In which direction is the road?,north-east
5454,"He is walking south-east along the south-west shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",south-west
2729,"We are walking west along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
4120,She is jogging north-east along the north-west shore of the island. In which direction is the sea?,north-west
2618,"He is hiking north-west along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
5410,"You are perambulating north-west along the north-east shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",north-east
2721,"We are running west along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
2081,"He is running east along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
3514,You are racing north-west along the north-east side of a road which runs north-west to south-east. In which direction is the road?,south-west
2588,"He is driving north-east along the middle of the south-east side of a park; in which direction is the bandstand, located in the centre of the park?",north-west
2608,"He is riding south-west along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
5246,"They are riding north-west along the south-west shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",south-west
2500,"You are cycling north-east along the middle of the south-east side of a park; in which direction is the bandstand, located in the centre of the park?",north-west
4543,He is hiking south along the west shore of the island. In which direction is the sea?,west
4993,"He is jogging east along the north shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",north
1626,"He is driving north-west along the north-east shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",south-west
832,We are driving south-west along the north-west shore of the lake. In which direction is the lake?,south-east
177,He is cycling east along the north shore of the lake. In which direction is the lake?,south
653,He is walking east along the south shore of the lake. In which direction is the lake?,north
5081,"She is riding east along the north shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",north
3502,You are hiking south-east along the south-west side of a road which runs south-east to north-west. In which direction is the road?,north-east
5631,"We are driving south along the west shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",west
384,We are hiking north-east along the north-west shore of the lake. In which direction is the lake?,south-east
1850,"They are walking north-west along the north-east shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",south-west
4970,"He is walking south-east along the north-east shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",north-east
3580,He is hiking north-east along the south-east side of a road which runs north-east to south-west. In which direction is the road?,north-west
5467,"He is driving north along the east shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",east
5700,"They are cycling north-east along the south-east shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",south-east
1325,"We are riding west along the south shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",north
5015,"He is perambulating north along the west shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",west
1543,"You are cycling south along the west shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",east
5534,"She is walking south-east along the south-west shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",south-west
1066,"You are driving south-east along the north-east shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",south-west
4140,She is hiking south-west along the south-east shore of the island. In which direction is the sea?,south-east
2522,"You are riding north-west along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
114,You are jogging south-east along the north-east shore of the lake. In which direction is the lake?,south-west
218,He is hiking south-east along the north-east shore of the lake. In which direction is the lake?,south-west
3380,I am cycling north-east along the south-east side of a road which runs north-east to south-west. In which direction is the road?,north-west
2785,"We are unicycling west along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
5436,"You are racing north-east along the south-east shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",south-east
2859,"They are hiking north along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
2911,I am driving north along the west side of a road which runs north to south. In which direction is the road?,east
2031,"You are driving north along the middle of the west side of a park; in which direction is the bandstand, located in the centre of the park?",east
1966,"I am riding north-west along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
2354,"They are jogging south-east along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
1602,"He is running north-west along the north-east shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",south-west
5470,"He is driving south-east along the south-west shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",south-west
1285,"We are running west along the south shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",north
5046,"She is running north-west along the south-west shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",south-west
3965,You are riding west along the south shore of the island. In which direction is the sea?,south
2991,You are driving north along the west side of a road which runs north to south. In which direction is the road?,east
1148,"He is driving south-west along the south-east shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",north-west
1024,"I am hiking north-east along the north-west shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",south-east
1500,"I am hiking north-east along the south-east shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",north-west
4677,We are jogging east along the south shore of the island. In which direction is the sea?,south
1589,"You are unicycling east along the south shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",north
143,You are hiking north along the west shore of the lake. In which direction is the lake?,east
4738,They are cycling north-west along the north-east shore of the island. In which direction is the sea?,north-east
4158,She is racing north-west along the south-west shore of the island. In which direction is the sea?,south-west
4220,We are hiking south-west along the south-east shore of the island. In which direction is the sea?,south-east
2264,"We are cycling north-east along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
2405,"I am running east along the middle of the south side of a park; in which direction is the bandstand, located in the centre of the park?",north
689,He is perambulating west along the north shore of the lake. In which direction is the lake?,south
4837,"I am jogging west along the south shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",south
3633,She is jogging west along the north side of a road which runs west to east. In which direction is the road?,south
1710,"She is driving south-east along the south-west shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",north-east
1281,"We are running east along the north shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",south
9,I am walking east along the north shore of the lake. In which direction is the lake?,south
4355,I am jogging north along the east shore of the island. In which direction is the sea?,east
1781,"We are cycling east along the south shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",north
1343,"We are hiking north along the west shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",east
2318,"We are racing north-west along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
1292,"We are walking south-west along the south-east shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",north-west
427,They are driving south along the east shore of the lake. In which direction is the lake?,west
1669,"He is unicycling east along the south shore of a lake and then turns around to head back in the direction he came from, in which direction is the lake?",north
3715,We are jogging north along the east side of a road which runs north to south. In which direction is the road?,west
2763,"We are riding north along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
3118,He is racing north-west along the south-west side of a road which runs north-west to south-east. In which direction is the road?,north-east
3925,You are running west along the south shore of the island. In which direction is the sea?,south
3859,I am cycling south along the east shore of the island. In which direction is the sea?,east
2011,"You are walking south along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
1838,"We are racing south-east along the south-west shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",north-east
5533,"She is walking east along the south shore of an island and then turns around to head back in the direction she came from, in which direction is the sea?",south
3294,They are walking north-west along the south-west side of a road which runs north-west to south-east. In which direction is the road?,north-east
4548,He is unicycling north-east along the south-east shore of the island. In which direction is the sea?,south-east
3800,They are jogging south-west along the north-west side of a road which runs south-west to north-east. In which direction is the road?,south-east
1756,"She is racing north-east along the south-east shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",north-west
1019,"I am hiking south along the east shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",west
2803,"They are running north along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
1064,"You are cycling north-east along the north-west shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",south-east
2296,"We are perambulating north-east along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
127,You are riding north along the west shore of the lake. In which direction is the lake?,east
2580,"He is cycling north-east along the middle of the south-east side of a park; in which direction is the bandstand, located in the centre of the park?",north-west
4187,We are driving south along the east shore of the island. In which direction is the sea?,east
4696,We are perambulating south-west along the north-west shore of the island. In which direction is the sea?,north-west
1782,"We are cycling south-east along the south-west shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",north-east
1801,"We are riding west along the north shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",south
1736,"She is perambulating south-west along the north-west shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",south-east
1591,"You are unicycling south along the west shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",east
3018,You are hiking south-east along the north-east side of a road which runs south-east to north-west. In which direction is the road?,south-west
5687,"They are running south along the west shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",west
304,She is hiking north-east along the north-west shore of the lake. In which direction is the lake?,south-east
4106,She is driving south-east along the north-east shore of the island. In which direction is the sea?,north-east
3359,They are racing north along the west side of a road which runs north to south. In which direction is the road?,east
3524,He is running north-east along the south-east side of a road which runs north-east to south-west. In which direction is the road?,north-west
1502,"I am hiking south-east along the south-west shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",north-east
2116,"He is jogging south-west along the middle of the south-east side of a park; in which direction is the bandstand, located in the centre of the park?",north-west
3906,I am unicycling south-east along the north-east shore of the island. In which direction is the sea?,north-east
2697,"She is hiking west along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
1759,"She is racing south along the west shore of a lake and then turns around to head back in the direction she came from, in which direction is the lake?",east
4802,"I am running south-east along the north-east shore of an island and then turn around to head back in the direction I came from, in which direction is the sea?",north-east
4540,He is hiking north-east along the south-east shore of the island. In which direction is the sea?,south-east
5674,"We are racing north-west along the north-east shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",north-east
5422,"You are hiking south-east along the south-west shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",south-west
1557,"You are jogging east along the south shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",north
1868,"They are driving north-east along the south-east shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",north-west
2538,"You are hiking north-west along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
3562,He is riding north-west along the north-east side of a road which runs north-west to south-east. In which direction is the road?,south-west
518,I am jogging south-east along the south-west shore of the lake. In which direction is the lake?,north-east
3311,They are driving north along the west side of a road which runs north to south. In which direction is the road?,east
5759,"They are racing south along the west shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",west
3105,He is unicycling east along the north side of a road which runs east to west. In which direction is the road?,south
910,They are driving south-east along the south-west shore of the lake. In which direction is the lake?,north-east
1818,"We are hiking north-west along the north-east shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",south-west
2747,"We are driving north along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
1329,"We are perambulating east along the north shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",south
904,They are cycling south-west along the north-west shore of the lake. In which direction is the lake?,south-east
5371,"You are walking north along the east shore of an island and then turn around to head back in the direction you came from, in which direction is the sea?",east
1545,"You are driving west along the north shore of a lake and then turn around to head back in the direction you came from, in which direction is the lake?",south
1924,"I am running south-west along the middle of the south-east side of a park; in which direction is the bandstand, located in the centre of the park?",north-west
2635,"He is racing north along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
4511,He is driving south along the west shore of the island. In which direction is the sea?,west
5268,"They are unicycling south-west along the south-east shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",south-east
5465,"He is driving west along the north shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",north
1487,"I am riding south along the west shore of a lake and then turn around to head back in the direction I came from, in which direction is the lake?",east
2867,"They are unicycling north along the middle of the east side of a park; in which direction is the bandstand, located in the centre of the park?",west
2460,"I am hiking north-east along the middle of the south-east side of a park; in which direction is the bandstand, located in the centre of the park?",north-west
4436,You are jogging north-east along the south-east shore of the island. In which direction is the sea?,south-east
5153,"We are jogging east along the north shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",north
4171,We are walking south along the east shore of the island. In which direction is the sea?,east
3953,You are jogging east along the north shore of the island. In which direction is the sea?,north
1331,"We are perambulating south along the east shore of a lake and then turn around to head back in the direction we came from, in which direction is the lake?",west
4783,They are hiking south along the west shore of the island. In which direction is the sea?,west
2142,"He is hiking north-west along the middle of the south-west side of a park; in which direction is the bandstand, located in the centre of the park?",north-east
5515,"He is racing north along the east shore of an island and then turns around to head back in the direction he came from, in which direction is the sea?",east
2346,"They are driving south-east along the middle of the north-east side of a park; in which direction is the bandstand, located in the centre of the park?",south-west
2224,"She is hiking north-east along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
5170,"We are perambulating south-east along the north-east shore of an island and then turn around to head back in the direction we came from, in which direction is the sea?",north-east
2425,"I am driving west along the middle of the north side of a park; in which direction is the bandstand, located in the centre of the park?",south
3961,You are riding east along the north shore of the island. In which direction is the sea?,north
4257,They are cycling east along the north shore of the island. In which direction is the sea?,north
5241,"They are riding east along the north shore of an island and then turn around to head back in the direction they came from, in which direction is the sea?",north
1439,"They are racing north along the west shore of a lake and then turn around to head back in the direction they came from, in which direction is the lake?",east
2456,"I am perambulating south-west along the middle of the north-west side of a park; in which direction is the bandstand, located in the centre of the park?",south-east
